35978.1875,0.95,760.0,40.0,6010.0,9510.0,3455.0
35602.5625,0.95,760.0,40.0,6010.0,9510.0,3505.0
35226.9375,0.95,760.0,40.0,6010.0,9510.0,3555.0
34851.3125,0.95,760.0,40.0,6010.0,9510.0,3605.0
34475.6875,0.95,760.0,40.0,6010.0,9510.0,3655.0
34100.0625,0.95,760.0,40.0,6010.0,9510.0,3705.0
33724.4375,0.95,760.0,40.0,6010.0,9510.0,3755.0
33348.8125,0.95,760.0,40.0,6010.0,9510.0,3805.0
32973.1875,0.95,760.0,40.0,6010.0,9510.0,3855.0
32597.5625,0.95,760.0,40.0,6010.0,9510.0,3905.0
32221.9375,0.95,760.0,40.0,6010.0,9510.0,3955.0
31846.3125,0.95,760.0,40.0,6010.0,9510.0,4005.0
31470.6875,0.95,760.0,40.0,6010.0,9510.0,4055.0
31095.0625,0.95,760.0,40.0,6010.0,9510.0,4105.0
30719.4375,0.95,760.0,40.0,6010.0,9510.0,4155.0
30343.8125,0.95,760.0,40.0,6010.0,9510.0,4205.0
29968.1875,0.95,760.0,40.0,6010.0,9510.0,4255.0
29592.5625,0.95,760.0,40.0,6010.0,9510.0,4305.0
29216.9375,0.95,760.0,40.0,6010.0,9510.0,4355.0
28841.3125,0.95,760.0,40.0,6010.0,9510.0,4405.0
28465.6875,0.95,760.0,40.0,6010.0,9510.0,4455.0
28090.0625,0.95,760.0,40.0,6010.0,9510.0,4505.0
27714.4375,0.95,760.0,40.0,6010.0,9510.0,4555.0
27338.8125,0.95,760.0,40.0,6010.0,9510.0,4605.0
26963.1875,0.95,760.0,40.0,6010.0,9510.0,4655.0
26587.5625,0.95,760.0,40.0,6010.0,9510.0,4705.0
26211.9375,0.95,760.0,40.0,6010.0,9510.0,4755.0
25836.3125,0.95,760.0,40.0,6010.0,9510.0,4805.0
25460.6875,0.95,760.0,40.0,6010.0,9510.0,4855.0
25085.0625,0.95,760.0,40.0,6010.0,9510.0,4905.0
24709.4375,0.95,760.0,40.0,6010.0,9510.0,4955.0
24333.8125,0.95,760.0,40.0,6010.0,9510.0,5005.0
23958.1875,0.95,760.0,40.0,6010.0,9510.0,5055.0
23582.5625,0.95,760.0,40.0,6010.0,9510.0,5105.0
23206.9375,0.95,760.0,40.0,6010.0,9510.0,5155.0
22831.3125,0.95,760.0,40.0,6010.0,9510.0,5205.0
22455.6875,0.95,760.0,40.0,6010.0,9510.0,5255.0
22080.0625,0.95,760.0,40.0,6010.0,9510.0,5305.0
21704.4375,0.95,760.0,40.0,6010.0,9510.0,5355.0
21328.8125,0.95,760.0,40.0,6010.0,9510.0,5405.0
20953.1875,0.95,760.0,40.0,6010.0,9510.0,5455.0
20577.5625,0.95,760.0,40.0,6010.0,9510.0,5505.0
20201.9375,0.95,760.0,40.0,6010.0,9510.0,5555.0
19826.3125,0.95,760.0,40.0,6010.0,9510.0,5605.0
19450.6875,0.95,760.0,40.0,6010.0,9510.0,5655.0
19075.0625,0.95,760.0,40.0,6010.0,9510.0,5705.0
18699.4375,0.95,760.0,40.0,6010.0,9510.0,5755.0
18323.8125,0.95,760.0,40.0,6010.0,9510.0,5805.0
17948.1875,0.95,760.0,40.0,6010.0,9510.0,5855.0
