turn,agent_id,age,energy,wealth,knowledge,stress,resilience,num_connections,avg_social_capital,posterity_points,last_action,crisis_state
61,7,61,1,202.0,44,10,3.3,3,9.67,16.8,seek_help,HighStress
61,4,61,27,207.0,49,5.559461137042412,3.42,6,7.0,13.1,rest,LowEnergy
61,13,61,22,183.0,53,2.5,3.6,5,6.96,18.7,seek_help,None
61,15,61,51,229.0,54,0,2.48,6,7.84,14.6,rest,None
61,19,61,35,133.0,23,2,2.5,5,6.56,5.0,strengthen_ties,None
61,17,61,35,118.0,24,0,2.84,6,5.47,10.3,rest,LowEnergy
61,5,61,26,264.0,65,1.1205760488665337,3.14,5,7.28,21.7,rest,LowEnergy
61,8,61,23,236.0,42,3.2573217514805317,4.14,6,6.57,18.0,work_alone,None
61,3,61,40,102.0,11,0.11099640783166098,2.6,2,3.27,1.8,rest,None
61,12,61,22,194.0,22,4.616632743166754,4.98,4,7.21,11.0,work_alone,None
61,14,61,49,33.0,7,3.5,2.92,5,4.0,3.4,rest,None
62,7,62,14,202.0,44,10,3.3,3,9.67,16.8,rest,HighStress
62,19,62,50,133.0,23,1,2.5,5,6.56,5.0,rest,None
62,11,62,13,318.0,73,10,4.84,5,8.2,22.4,seek_help,HighStress
62,18,62,32,275.0,67,4,3.62,8,7.12,18.8,rest,None
62,1,62,33,166.0,23,0,2.94,2,7.25,13.3,rest,None
62,13,62,17,183.0,53,4.5,3.6,5,6.76,18.7,seek_help,None
62,15,62,41,229.0,54,0.5,2.48,6,7.75,14.6,attempt_collaboration,None
62,9,62,30,233.0,35,4,3.2,3,8.76,12.5,strengthen_ties,None
62,16,62,26,176.0,39,0.5,4.5,5,5.58,15.2,attempt_collaboration,None
62,6,62,30,140.5,29,8.382832078064109,4.92,5,5.61,9.0,attempt_knowledge_share,HighStress_Moderate
62,17,62,23,123.0,24,0.22534563264391522,2.84,6,5.47,10.3,work_alone,None
62,2,62,39,161.0,43,8,2.64,5,5.3,13.4,rest,HighStress_Moderate
62,4,62,38,207.0,49,2.559461137042412,3.42,6,7.0,13.1,rest,None
62,0,62,42,225.0,55,0,4.54,2,9.25,22.6,rest,None
62,10,62,16,96.0,31,8,3.3,5,4.36,5.1,rest,HighStress
62,14,62,67,33.0,7,2.5,2.92,5,4.0,3.4,rest,None
62,8,62,33,236.0,42,0.2573217514805317,4.14,6,6.57,18.0,rest,None
62,3,62,50,102.0,11,0,2.6,2,3.27,1.8,rest,None
62,12,62,17,194.0,22,6.616632743166754,4.98,4,6.96,11.0,seek_help,None
62,5,62,39,264.0,65,0.12057604886653372,3.14,5,7.28,21.7,rest,None
63,16,63,38,176.0,39,0,4.5,5,5.58,15.2,rest,None
63,17,63,31,123.0,24,0,2.84,6,5.47,10.3,rest,None
63,8,63,42,236.0,42,0,4.14,6,6.57,18.0,rest,None
63,19,63,34,156.0,28,1,2.5,5,6.96,6.5,attempt_collaboration,None
63,1,63,23,166.0,23,0.5,2.94,2,7.0,13.3,attempt_collaboration,None
63,15,63,24,229.0,54,1.0,2.48,6,7.67,14.6,attempt_collaboration,None
63,11,63,19,318.0,73,10,4.84,5,8.2,22.4,rest,HighStress
63,13,63,35,183.0,53,4.5,3.8,5,6.76,18.8,rest,LowEnergy
63,5,63,29,264.0,65,0.6205760488665337,3.14,5,7.18,21.7,attempt_collaboration,None
63,0,63,58,225.0,55,0,4.54,2,9.25,22.6,rest,None
63,3,63,42,102.0,11,0.5,2.6,2,3.23,1.8,attempt_knowledge_share,None
63,2,63,24,184.0,48,10,2.64,5,5.5,14.9,seek_help,HighStress_Moderate
63,12,63,12,194.0,22,9.616632743166754,4.98,4,7.28,11.0,seek_help,HighStress_Moderate
63,18,63,22,282.0,67,4.418299487251834,3.62,8,7.12,18.8,work_alone,None
63,10,63,20,96.0,31,8,3.3,5,4.36,5.1,rest,HighStress
63,7,63,27,202.0,44,10,3.3,3,9.67,16.8,rest,HighStress
63,9,63,19,240.0,35,4.294712617234895,3.2,3,8.76,12.5,work_alone,None
63,6,63,38,140.5,29,6.382832078064109,5.06,5,5.61,9.1,rest,HighStress_Moderate
63,4,63,48,207.0,49,0.5594611370424118,3.42,6,7.08,13.1,rest,None
63,14,63,59,37.0,7,2.5148423745775172,2.92,5,4.0,3.4,work_alone,None
64,16,64,21,190.0,41,0,4.5,5,5.98,15.8,attempt_collaboration,None
64,6,64,56,140.5,29,3.3828320780641086,5.06,5,5.61,9.1,rest,None
64,8,64,37,236.0,42,0,4.14,6,6.79,18.0,strengthen_ties,None
64,5,64,38,264.0,65,0,3.14,5,7.35,21.7,rest,None
64,7,64,17,202.0,44,10,3.3,3,9.67,16.8,seek_help,HighStress
64,4,64,48,219.0,55,0,3.42,6,7.5,14.9,rest,None
64,13,64,30,183.0,53,4.5,3.8,5,6.9,18.8,strengthen_ties,None
64,15,64,32,229.0,54,0,2.48,6,7.67,14.6,rest,None
64,10,64,36,96.0,31,5,3.44,5,4.36,5.2,rest,HighStress_Moderate
64,1,64,40,166.0,23,0,2.94,2,7.0,13.3,rest,None
64,11,64,25,318.0,73,9,4.84,5,8.2,22.4,rest,HighStress
64,14,64,49,41.0,7,2.6073836787095113,2.92,5,4.0,3.4,work_alone,None
64,17,64,17,135.0,30,0,2.84,6,5.81,12.1,attempt_collaboration,None
64,3,64,26,120.0,13,0.8431568860832801,2.6,2,4.23,2.4,work_alone,None
64,12,64,2,194.0,22,10,4.98,4,7.28,11.0,seek_help,HighStress
64,2,64,35,184.0,48,9,2.72,5,5.57,15.0,rest,HighStress
64,18,64,39,282.0,67,3.4182994872518337,3.62,8,7.12,18.8,rest,None
64,9,64,36,240.0,35,3.294712617234895,3.4,3,8.76,12.6,rest,LowEnergy
64,19,64,29,156.0,28,1,2.5,5,7.14,6.5,strengthen_ties,None
64,0,64,41,225.0,55,0.5,4.54,2,9.0,22.6,attempt_collaboration,None
65,13,65,18,190.0,53,4.808544461017079,3.8,5,6.9,18.8,work_alone,None
65,8,65,30,240.0,42,0.37303005078805446,4.14,6,6.79,18.0,work_alone,None
65,1,65,28,172.0,23,0.06159849921651278,2.94,2,7.0,13.3,work_alone,None
65,16,65,34,190.0,41,0,4.5,5,5.98,15.8,rest,None
65,19,65,37,156.0,28,0,2.5,5,7.14,6.5,rest,None
65,9,65,31,240.0,35,3.294712617234895,3.4,3,9.15,12.6,strengthen_ties,None
65,11,65,20,318.0,73,10,4.84,5,8.0,22.4,seek_help,HighStress_Moderate
65,7,65,28,202.0,44,10,3.3,3,9.67,16.8,rest,HighStress
65,0,65,34,232.0,55,0.8710781966430912,4.54,2,9.0,22.6,work_alone,None
65,5,65,33,264.0,65,0,3.14,5,7.66,21.7,strengthen_ties,None
65,10,65,23,96.0,31,5.5,3.44,5,4.36,5.2,attempt_collaboration,None
65,2,65,26,184.0,48,9.5,2.72,5,5.47,15.0,attempt_knowledge_share,HighStress_Moderate
65,4,65,35,235.0,58,0,3.42,6,7.83,15.8,attempt_collaboration,None
65,12,65,6,194.0,22,10,4.98,4,7.28,11.0,rest,HighStress
65,14,65,37,47.0,7,2.688183791423876,2.92,5,4.0,3.4,work_alone,None
65,3,65,41,120.0,13,0,2.6,2,4.23,2.4,rest,None
65,15,65,18,229.0,54,0.5,2.48,6,7.59,14.6,attempt_collaboration,None
65,6,65,49,140.5,29,3.3828320780641086,5.06,5,5.81,9.6,attempt_knowledge_share,None
65,18,65,41,298.0,70,1.4182994872518337,3.62,8,7.37,19.7,rest,None
65,17,65,34,135.0,31,0,3.04,6,5.97,12.2,rest,LowEnergy
66,8,66,21,244.0,42,0.7337110594735392,4.14,6,6.82,18.0,work_alone,None
66,0,66,17,232.0,55,1.3710781966430912,4.54,2,8.75,22.6,attempt_collaboration,None
66,6,66,64,140.5,30,0.8828320780641086,5.06,5,6.01,9.6,rest,None
66,15,66,27,229.0,54,0,2.48,6,7.59,14.6,rest,LowEnergy
66,7,66,41,202.0,44,7,3.38,3,9.67,16.9,rest,HighStress
66,19,66,30,161.0,28,0.12948414400226255,2.5,5,7.14,6.5,work_alone,None
66,4,66,30,235.0,58,0,3.42,6,7.83,15.8,strengthen_ties,None
66,2,66,32,184.0,48,8.5,2.8,5,5.47,15.1,rest,HighStress
66,13,66,13,190.0,53,8.808544461017078,3.8,5,6.7,18.8,seek_help,LowEnergy
66,9,66,21,260.0,41,3.294712617234895,3.4,3,9.81,14.4,attempt_collaboration,None
66,17,66,23,135.0,31,0,3.04,6,6.14,12.7,attempt_knowledge_share,None
66,5,66,26,268.0,65,0.21728816330452055,3.14,5,7.66,21.7,work_alone,None
66,14,66,49,47.0,7,1.6881837914238762,2.92,5,4.0,3.4,rest,None
66,12,66,19,194.0,22,9,4.98,4,7.28,11.0,rest,HighStress
66,3,66,36,120.0,13,0,2.6,2,4.88,2.4,strengthen_ties,None
66,11,66,23,318.0,73,8,4.84,5,8.0,22.4,rest,HighStress
66,10,66,33,96.0,31,3.5,3.44,5,4.36,5.2,rest,None
66,18,66,44,318.0,76,0.41829948725183375,3.62,8,7.62,21.5,rest,None
66,1,66,23,172.0,23,2.0615984992165126,2.94,2,6.5,13.3,seek_help,None
66,16,66,27,190.0,41,0.5,4.5,5,5.94,15.8,attempt_knowledge_share,None
67,1,67,40,172.0,23,1.0615984992165126,2.94,2,6.5,13.3,rest,None
67,16,67,36,190.0,41,0,4.5,5,5.94,15.8,rest,None
67,3,67,31,120.0,13,0,2.6,2,5.2,2.4,strengthen_ties,None
67,9,67,16,260.0,41,5.294712617234895,3.4,3,9.48,14.4,seek_help,None
67,6,67,79,140.5,30,0,5.06,5,6.01,9.6,rest,None
67,8,67,16,244.0,42,2.7337110594735394,4.14,6,6.65,18.0,seek_help,None
67,0,67,20,232.0,55,4.371078196643091,4.64,2,9.0,23.6,seek_help,LowEnergy
67,15,67,36,229.0,54,0,2.48,6,7.59,14.6,rest,None
67,12,67,32,194.0,22,9,5.06,4,7.28,11.1,rest,HighStress
67,2,67,47,184.0,48,5.5,2.94,5,5.47,15.2,rest,HighStress_Moderate
67,7,67,34,202.0,44,7,3.38,3,9.67,18.4,attempt_knowledge_share,None
67,10,67,19,96.0,31,4.0,3.44,5,4.26,5.2,attempt_collaboration,None
67,14,67,42,55.0,7,1.729968361771226,2.92,5,4.06,3.4,work_alone,None
67,4,67,25,235.0,58,0,3.42,6,8.03,15.8,strengthen_ties,None
67,17,67,31,135.0,31,0,3.04,6,6.14,12.7,rest,None
67,11,67,30,318.0,73,8,4.84,5,8.1,22.4,rest,HighStress
67,18,67,35,318.0,76,0.9182994872518337,3.62,8,7.56,21.5,attempt_knowledge_share,None
67,13,67,3,190.0,53,10,3.8,5,6.94,18.8,seek_help,HighStress
67,5,67,44,268.0,68,0,3.14,5,7.9,21.7,rest,None
67,19,67,19,161.0,28,0.6294841440022625,2.5,5,7.04,6.5,attempt_collaboration,None
68,19,68,22,161.0,28,3.6294841440022623,2.6,5,7.04,7.5,seek_help,LowEnergy
68,5,68,36,268.0,68,0.5,3.14,5,7.9,21.7,attempt_knowledge_share,None
68,2,68,39,184.0,48,5.5,2.94,5,5.67,16.2,attempt_knowledge_share,None
68,7,68,43,202.0,44,5,3.38,3,9.67,18.4,rest,None
68,8,68,11,244.0,42,6.733711059473539,4.14,6,6.49,18.0,seek_help,LowEnergy
68,13,68,1,190.0,53,10,3.8,5,6.94,18.8,seek_help,HighStress
68,9,68,11,260.0,41,9.294712617234895,3.4,3,9.15,14.4,seek_help,HighStress_Moderate
68,16,68,25,190.0,41,0,4.5,5,6.14,19.8,attempt_knowledge_share,None
68,4,68,35,235.0,58,0,3.42,6,8.03,15.8,rest,None
68,12,68,24,194.0,22,9.5,5.06,4,7.16,11.1,attempt_knowledge_share,HighStress_Moderate
68,18,68,18,341.0,82,0.9182994872518337,3.62,8,7.76,23.3,attempt_collaboration,None
68,11,68,20,318.0,81,8.0,4.84,5,8.2,22.4,attempt_collaboration,HighStress_Moderate
68,14,68,35,60.0,7,2.059598953921229,2.92,5,4.06,3.4,work_alone,None
68,3,68,19,123.0,13,0.21927135433314648,2.6,2,5.2,2.4,work_alone,None
68,6,68,72,147.5,30,0.2742766815418163,5.06,5,6.01,9.6,work_alone,None
68,17,68,17,158.0,37,2,3.04,6,6.31,14.5,seek_help,None
68,1,68,35,172.0,23,1.0615984992165126,2.94,2,6.87,13.3,strengthen_ties,None
68,15,68,23,236.0,54,0.17794687889566102,2.48,6,7.67,14.6,work_alone,None
68,10,68,14,96.0,31,8.0,3.44,5,4.06,5.2,seek_help,LowEnergy
68,0,68,28,232.0,55,2.371078196643091,4.64,2,9.0,23.6,rest,None
69,8,69,24,244.0,42,7.7337110594735385,4.14,6,6.49,18.0,rest,HighStress_Moderate
69,19,69,36,161.0,28,2.6294841440022623,2.6,5,7.04,7.5,rest,None
69,5,69,31,268.0,68,0.5,3.14,5,7.94,21.7,strengthen_ties,None
69,4,69,23,242.0,58,0.4683643254384412,3.42,6,8.03,15.8,work_alone,None
69,18,69,23,363.0,86,0.9182994872518337,3.82,8,8.05,24.6,rest,LowEnergy
69,6,69,62,169.5,34,0.2742766815418163,5.06,5,6.41,10.8,attempt_collaboration,None
69,17,69,27,158.0,37,3,3.04,6,6.31,14.5,rest,LowEnergy
69,13,69,12,190.0,53,10,3.8,5,6.94,18.8,rest,HighStress
69,10,69,19,96.0,31,9.0,3.44,5,4.06,5.2,rest,HighStress
69,9,69,18,260.0,41,10,3.4,3,9.15,14.4,rest,HighStress
69,11,69,15,318.0,81,10,4.84,5,8.0,22.4,seek_help,HighStress_Moderate
69,3,69,19,123.0,13,3.2192713543331464,2.7,2,5.32,3.4,seek_help,LowEnergy
69,14,69,27,68.0,7,2.4728606709708902,2.92,5,4.06,3.4,work_alone,None
69,0,69,44,232.0,55,1.371078196643091,4.64,2,9.0,23.6,rest,None
69,1,69,52,172.0,23,0.061598499216512614,2.94,2,6.87,13.3,rest,None
69,15,69,18,236.0,54,2.177946878895661,2.48,6,7.5,14.6,seek_help,None
69,12,69,36,194.0,22,8.5,5.14,4,7.16,11.2,rest,HighStress
69,2,69,24,184.0,48,6.0,2.94,5,5.57,16.2,attempt_collaboration,None
69,7,69,38,202.0,44,5,3.38,3,9.67,18.4,strengthen_ties,None
69,16,69,36,190.0,41,0,4.5,5,6.24,19.8,rest,None
70,0,70,31,232.0,55,1.871078196643091,4.64,2,8.75,23.6,attempt_collaboration,None
70,9,70,8,260.0,41,10,3.4,4,7.23,14.4,seek_help,HighStress
70,13,70,2,190.0,53,10,3.8,5,6.94,18.8,seek_help,HighStress
70,11,70,26,318.0,81,10,4.84,5,8.0,22.4,rest,HighStress
70,15,70,32,236.0,54,3.1779468788956606,2.68,6,7.5,14.7,rest,LowEnergy
70,7,70,26,210.0,44,5.031707151618775,3.38,3,9.67,18.4,work_alone,None
70,17,70,43,158.0,37,0,3.04,6,6.31,14.5,rest,None
70,10,70,25,96.0,31,10,3.44,5,4.06,5.2,rest,HighStress
70,16,70,21,190.0,41,0.5,4.5,5,6.14,19.8,attempt_collaboration,None
70,6,70,50,174.5,34,0.7717343587957246,5.06,5,6.41,10.8,work_alone,None
70,5,70,47,268.0,68,0,3.14,5,7.94,21.7,rest,None
70,19,70,29,167.0,28,2.758750466044368,2.6,5,7.04,7.5,work_alone,None
70,8,70,42,244.0,42,6.7337110594735385,4.28,6,6.49,18.1,rest,HighStress_Moderate
70,18,70,18,363.0,86,2.9182994872518337,3.82,8,7.99,24.6,seek_help,None
70,4,70,39,242.0,58,0,3.42,6,8.03,15.8,rest,None
70,2,70,36,184.0,48,5.0,2.94,5,5.57,16.2,rest,None
70,14,70,22,68.0,7,4.47286067097089,2.92,5,3.86,3.4,seek_help,None
70,1,70,39,172.0,23,0.5615984992165126,2.94,3,5.08,13.3,attempt_collaboration,None
70,3,70,32,123.0,13,3.219271354333147,2.9,2,5.32,3.5,rest,LowEnergy
70,12,70,50,194.0,22,5.5,5.28,4,7.16,11.3,rest,HighStress_Moderate
71,9,71,15,260.0,49,9.5,3.4,4,7.48,14.4,rest,HighStress
71,1,71,54,172.0,23,0,2.94,3,5.08,13.3,rest,None
71,13,71,14,190.0,53,10,3.8,5,6.94,18.8,rest,HighStress
71,12,71,38,201.0,22,5.7353270043279645,5.28,4,7.16,11.3,work_alone,None
71,19,71,46,167.0,28,0.758750466044368,2.6,5,7.04,7.5,rest,None
71,15,71,27,236.0,54,3.1779468788956606,2.68,6,7.66,14.7,strengthen_ties,None
71,0,71,23,235.0,55,2.012431951843317,4.64,2,8.75,23.6,work_alone,None
71,3,71,20,126.0,13,3.5814083703129813,2.9,2,5.32,3.5,work_alone,None
71,11,71,29,318.0,81,7,4.84,5,8.0,22.4,rest,HighStress
71,6,71,34,174.5,34,1.2717343587957246,5.06,5,6.31,10.8,attempt_collaboration,None
71,7,71,37,210.0,44,3.0317071516187752,3.38,3,9.79,18.4,rest,None
71,18,71,28,363.0,91,3.4182994872518337,3.82,8,8.11,24.6,rest,LowEnergy
71,17,71,54,158.0,37,0,3.04,6,6.31,14.5,rest,None
71,14,71,30,68.0,7,2.4728606709708902,2.92,5,3.86,3.4,rest,None
71,10,71,33,96.0,31,9,3.52,5,4.06,5.3,rest,HighStress
71,4,71,53,242.0,59,-0.5,3.42,6,8.03,15.8,rest,None
71,5,71,37,268.0,66,0,3.14,5,7.94,25.7,attempt_knowledge_share,None
71,8,71,31,244.0,42,6.7337110594735385,4.28,6,6.65,18.6,attempt_knowledge_share,None
71,16,71,16,190.0,41,2.5,4.5,5,5.94,19.8,seek_help,None
71,2,71,26,184.0,47,5.0,2.94,5,5.77,18.7,attempt_knowledge_share,None
72,2,72,21,184.0,47,7.0,2.94,5,5.57,18.7,seek_help,None
72,6,72,24,180.5,34,1.3953556160737586,5.06,5,6.31,10.8,work_alone,None
72,9,72,19,260.0,49,10,3.4,4,7.48,14.4,rest,HighStress
72,10,72,28,96.0,31,9,3.52,5,4.24,5.3,strengthen_ties,HighStress_Moderate
72,8,72,19,248.0,42,6.9384859744653555,4.28,6,6.65,18.6,work_alone,None
72,0,72,32,235.0,55,1.012431951843317,4.64,2,8.75,23.6,rest,None
72,19,72,35,171.0,28,1.041619218832704,2.6,5,7.06,7.5,work_alone,None
72,5,72,52,268.0,66,0,3.14,5,7.94,25.7,rest,None
72,4,72,42,258.0,65,0,3.42,6,8.11,17.6,attempt_collaboration,None
72,11,72,44,318.0,81,4,4.84,5,8.0,22.4,rest,None
72,1,72,47,178.0,23,0.4250332813926743,2.94,3,5.08,13.3,work_alone,None
72,7,72,48,210.0,44,2.0317071516187752,3.38,3,9.79,18.4,rest,None
72,16,72,34,190.0,41,2.5,4.7,5,5.94,19.9,rest,LowEnergy
72,14,72,20,73.0,7,2.554762470810922,2.92,5,3.86,3.4,work_alone,None
72,15,72,40,236.0,54,0.17794687889566063,2.68,6,7.66,14.7,rest,None
72,13,72,23,190.0,53,9,3.8,5,6.94,18.8,rest,HighStress
72,3,72,35,126.0,13,2.5814083703129813,2.9,2,5.32,3.5,rest,None
72,17,72,69,158.0,37,0,3.04,6,6.31,14.5,rest,None
72,18,72,23,363.0,91,5.418299487251834,3.82,8,7.99,24.6,seek_help,None
72,12,72,38,217.0,28,2.7353270043279645,5.28,4,7.16,13.1,rest,None
73,17,73,58,163.0,37,0.19235543420042545,3.04,6,6.31,14.5,work_alone,None
73,18,73,31,379.0,93,4.418299487251834,3.82,8,8.05,25.2,rest,None
73,15,73,35,236.0,54,0.17794687889566063,2.68,6,7.89,14.7,strengthen_ties,None
73,9,73,27,260.0,49,10,3.4,4,7.48,14.4,rest,HighStress
73,16,73,24,190.0,41,2.5,4.7,5,6.14,21.4,attempt_knowledge_share,None
73,3,73,26,131.0,16,2.5330655888250737,2.9,2,5.32,3.5,work_alone,None
73,6,73,32,180.5,34,0,5.06,5,6.31,10.8,rest,None
73,8,73,35,248.0,42,6.938485974465355,4.42,6,6.72,18.7,rest,HighStress_Moderate
73,10,73,37,96.0,31,7,3.66,5,4.24,5.4,rest,HighStress_Moderate
73,5,73,47,268.0,66,0,3.14,5,7.94,25.7,strengthen_ties,None
73,1,73,36,181.0,23,0.5675935733344931,2.94,3,5.08,13.3,work_alone,None
73,19,73,25,171.0,28,1.041619218832704,2.6,5,7.26,8.5,attempt_knowledge_share,None
73,4,73,28,274.0,67,0,3.42,6,8.11,18.2,attempt_collaboration,None
73,11,73,29,318.0,81,4.5,4.84,5,7.9,22.4,attempt_collaboration,None
73,13,73,32,190.0,55,6.5,3.94,5,7.14,18.9,rest,HighStress_Moderate
73,12,73,30,217.0,27,2.7353270043279645,5.28,4,7.41,15.6,attempt_knowledge_share,None
73,7,73,38,216.0,44,2.2146145139731406,3.38,3,9.79,18.4,work_alone,None
73,2,73,36,184.0,52,4.5,2.94,5,5.77,18.7,rest,None
73,14,73,15,73.0,7,4.554762470810922,2.92,5,3.66,3.4,seek_help,None
73,0,73,23,243.0,55,1.0270487582450571,4.64,2,8.75,23.6,work_alone,None
74,16,74,19,190.0,41,4.5,4.7,5,5.94,21.4,seek_help,None
74,3,74,21,131.0,16,4.533065588825074,2.9,2,4.82,3.5,seek_help,None
74,2,74,20,199.0,58,4.5,2.94,5,6.17,20.5,attempt_collaboration,None
74,13,74,21,198.0,55,6.758065051500654,3.94,5,7.14,18.9,work_alone,None
74,10,74,39,111.0,37,4,3.66,5,4.64,7.2,rest,None
74,19,74,35,171.0,28,0,2.6,5,7.26,8.5,rest,None
74,9,74,17,260.0,49,10,3.4,4,7.48,14.4,seek_help,HighStress
74,12,74,13,217.0,27,3.2353270043279645,5.28,4,7.28,15.6,attempt_collaboration,None
74,11,74,42,318.0,81,2.5,4.84,5,7.9,22.4,rest,None
74,1,74,26,181.0,23,0.5675935733344931,2.94,3,5.17,14.8,attempt_knowledge_share,None
74,4,74,38,274.0,67,0,3.42,6,8.11,18.2,rest,None
74,8,74,53,248.0,42,4.938485974465355,4.42,6,6.72,18.7,rest,None
74,18,74,48,379.0,93,1.4182994872518337,3.82,8,8.11,25.2,rest,None
74,5,74,37,292.0,68,0,3.14,5,7.94,26.3,attempt_collaboration,None
74,0,74,34,243.0,55,0,4.64,2,8.75,23.6,rest,None
74,6,74,16,195.5,36,0,5.06,5,6.51,11.4,attempt_collaboration,None
74,15,74,26,236.0,57,0.17794687889566063,2.68,6,7.97,14.7,attempt_knowledge_share,None
74,7,74,21,240.0,46,3.2146145139731406,3.38,3,9.79,19.0,seek_help,None
74,17,74,43,178.0,39,0.19235543420042545,3.04,6,6.76,15.1,strengthen_ties,None
74,14,74,33,73.0,7,4.554762470810922,3.12,5,3.73,3.5,rest,LowEnergy
75,12,75,14,217.0,27,6.2353270043279645,5.38,4,7.28,16.6,seek_help,LowEnergy
75,17,75,38,178.0,39,0.19235543420042545,3.04,6,6.96,15.1,strengthen_ties,None
75,7,75,16,240.0,58,3.7146145139731406,3.38,3,9.79,19.0,seek_help,None
75,9,75,7,260.0,49,10,3.4,4,7.48,14.4,seek_help,HighStress
75,14,75,51,73.0,7,2.554762470810922,3.12,5,3.73,3.5,rest,None
75,0,75,26,243.0,53,0,4.64,2,9.0,27.6,attempt_knowledge_share,None
75,19,75,30,171.0,28,0,2.6,5,7.43,8.5,strengthen_ties,None
75,16,75,31,190.0,41,5.5,4.9,5,5.94,21.5,rest,LowEnergy
75,10,75,25,122.0,41,4,3.66,5,4.94,8.4,attempt_collaboration,None
75,1,75,37,181.0,23,0,2.94,3,5.17,14.8,rest,None
75,18,75,37,384.0,93,1.56596555021012,3.82,8,8.24,25.2,work_alone,None
75,13,75,39,198.0,55,3.7580650515006537,3.94,5,7.14,18.9,rest,None
75,2,75,15,199.0,58,5.5,2.94,5,6.53,20.5,seek_help,None
75,8,75,56,259.0,46,3.9384859744653546,4.42,6,6.82,19.9,rest,None
75,11,75,30,326.0,89,2.4711444848262127,4.84,5,8.1,22.4,work_alone,None
75,6,75,11,195.5,36,4,5.06,5,6.31,11.4,seek_help,LowEnergy
75,5,75,25,292.0,65,0,3.14,5,7.94,32.3,attempt_knowledge_share,None
75,4,75,43,274.0,67,0,3.42,6,8.16,18.2,rest,None
75,3,75,37,131.0,16,3.5330655888250737,2.9,2,4.82,3.5,rest,None
75,15,75,21,236.0,57,2.1779468788956606,2.68,6,7.8,14.7,seek_help,None
76,18,76,28,391.0,93,1.8004032410584971,3.82,8,8.24,25.2,work_alone,None
76,8,76,68,259.0,46,2.9384859744653546,4.42,6,6.82,19.9,rest,None
76,1,76,30,181.0,23,0,2.94,3,5.17,16.3,attempt_knowledge_share,None
76,17,76,50,178.0,39,0,3.04,6,6.96,15.1,rest,None
76,6,76,6,195.5,36,8,5.06,5,6.11,11.4,seek_help,LowEnergy
76,11,76,14,342.0,91,2.4711444848262127,4.84,5,8.4,23.0,attempt_collaboration,None
76,19,76,25,171.0,28,0,2.6,5,7.65,8.5,strengthen_ties,None
76,12,76,23,217.0,27,7.235327004327964,5.38,4,7.28,16.6,rest,HighStress_Moderate
76,9,76,13,260.0,49,9,3.4,4,7.48,14.4,rest,HighStress
76,3,76,49,131.0,16,2.5330655888250737,2.9,2,4.82,3.5,rest,None
76,7,76,30,240.0,58,3.7146145139731406,3.38,3,9.79,19.0,rest,LowEnergy
76,14,76,39,77.0,7,3.026225050029126,3.12,5,3.73,3.5,work_alone,None
76,0,76,21,243.0,53,2,4.64,2,8.5,27.6,seek_help,None
76,13,76,28,198.0,55,4.258065051500654,3.94,5,7.09,18.9,attempt_knowledge_share,None
76,5,76,37,292.0,65,0,3.14,5,7.94,32.3,rest,None
76,2,76,33,199.0,58,4.5,3.08,5,6.53,20.6,rest,HighStress_Moderate
76,10,76,38,122.0,41,3,3.66,5,4.94,8.4,rest,None
76,4,76,60,274.0,67,0,3.42,6,8.16,18.2,rest,None
76,16,76,27,206.0,43,5.5,4.9,5,6.24,22.1,rest,HighStress_Moderate
76,15,76,16,236.0,60,3.6779468788956606,2.68,6,7.8,14.7,seek_help,None
77,9,77,24,260.0,49,9,3.4,4,7.48,14.4,rest,HighStress
77,17,77,45,178.0,39,0,3.04,6,7.16,15.1,strengthen_ties,None
77,7,77,25,240.0,58,3.7146145139731406,3.38,3,9.79,19.0,strengthen_ties,None
77,1,77,20,184.0,23,0.3511025313278535,2.94,3,5.17,16.3,work_alone,None
77,4,77,52,274.0,67,0.5,3.42,6,8.08,18.2,attempt_knowledge_share,None
77,8,77,56,259.0,46,3.4384859744653546,4.42,6,6.73,19.9,attempt_collaboration,None
77,6,77,1,195.5,36,10,5.06,5,6.41,11.4,seek_help,HighStress
77,5,77,24,292.0,65,0.5,3.14,5,7.84,32.3,attempt_collaboration,None
77,11,77,32,342.0,91,2.4711444848262127,5.04,5,8.4,23.1,rest,LowEnergy
77,10,77,29,127.0,41,3.4200322377011143,3.66,5,4.94,8.4,work_alone,None
77,19,77,42,171.0,28,0,2.6,5,7.65,8.5,rest,None
77,16,77,42,206.0,43,4.5,4.9,5,6.24,22.1,rest,None
77,14,77,34,77.0,7,3.026225050029126,3.12,5,3.91,3.5,strengthen_ties,None
77,0,77,33,243.0,53,0,4.64,2,8.5,27.6,rest,None
77,2,77,26,205.0,58,4.557015283331092,3.08,5,6.53,20.6,work_alone,None
77,13,77,37,198.0,55,3.2580650515006537,3.94,5,7.09,18.9,rest,None
77,3,77,41,131.0,16,3.0330655888250737,2.9,2,4.57,3.5,attempt_knowledge_share,None
77,15,77,11,236.0,60,7.677946878895661,2.68,6,7.64,14.7,seek_help,LowEnergy
77,18,77,42,391.0,93,0,3.82,8,8.36,25.2,rest,None
77,12,77,18,217.0,27,8.235327004327964,5.38,4,7.28,16.6,seek_help,HighStress_Moderate
78,8,78,49,259.0,46,3.9384859744653546,4.42,6,6.65,19.9,attempt_knowledge_share,None
